date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:26:05	747545/747545	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2021%20Aug%202023%2011:20:31%20GMT	https://limaghana.com/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://limaghana.com/wp/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:26:06	51075/51075	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2011:24:20%20GMT	https://limaghana.com/wp/cases-two/	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/cases-two/index.html	(from https://limaghana.com/wp/cases/)
11:26:06	284052/284052	---M--	200	added ('OK')	text/css	date:Tue,%2010%20Oct%202023%2014:51:49%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/style.css?ver=1736680455	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/stylecb2a.css	(from https://limaghana.com/wp/portfolio/p3/)
11:26:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2011:24:21%20GMT	https://limaghana.com/wp/?p=297	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/index07ee.html	(from https://limaghana.com/wp/portfolio/p3/)
11:26:07	2261/2261	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:24:21%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fportfolio%2Fp3%2F	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embed6844.json	(from https://limaghana.com/wp/portfolio/p3/)
11:26:07	2452/2452	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202025%2011:24:22%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fportfolio%2Fp3%2F&format=xml	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embede889	(from https://limaghana.com/wp/portfolio/p3/)
11:26:08	6546/6546	---M--	200	added ('OK')	application/javascript	date:Mon,%2021%20Aug%202023%2013:44:16%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme.js?ver=1736680455	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-themecb2a.js	(from https://limaghana.com/wp/portfolio/p3/)
11:26:09	2291/2291	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:24:24%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fportfolio%2Fp22%2F	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embeddd53.json	(from https://limaghana.com/wp/portfolio/p22/)
11:26:09	284052/284052	---M--	200	added ('OK')	text/css	date:Tue,%2010%20Oct%202023%2014:51:49%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/style.css?ver=1736680458	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/style6702.css	(from https://limaghana.com/wp/portfolio/p22/)
11:26:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2011:24:24%20GMT	https://limaghana.com/wp/?p=854	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/index461a.html	(from https://limaghana.com/wp/portfolio/p22/)
11:26:10	2482/2482	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202025%2011:24:24%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fportfolio%2Fp22%2F&format=xml	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embed1f4f	(from https://limaghana.com/wp/portfolio/p22/)
11:26:10	6546/6546	---M--	200	added ('OK')	application/javascript	date:Mon,%2021%20Aug%202023%2013:44:16%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme.js?ver=1736680458	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme6702.js	(from https://limaghana.com/wp/portfolio/p22/)
11:26:11	2287/2287	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:24:26%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fportfolio%2Fp23%2F	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embed494e.json	(from https://limaghana.com/wp/portfolio/p23/)
11:26:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2011:24:26%20GMT	https://limaghana.com/wp/?p=855	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/indexc3f0.html	(from https://limaghana.com/wp/portfolio/p23/)
11:26:12	2478/2478	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202025%2011:24:26%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fportfolio%2Fp23%2F&format=xml	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embed69c2	(from https://limaghana.com/wp/portfolio/p23/)
11:26:15	2343/2343	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:24:28%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fportfolio%2Fp13%2F	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embedeae8.json	(from https://limaghana.com/wp/portfolio/p13/)
11:26:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2011:24:28%20GMT	https://limaghana.com/wp/?p=844	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/indexd1fc.html	(from https://limaghana.com/wp/portfolio/p13/)
11:26:21	284052/284052	---M--	200	added ('OK')	text/css	date:Tue,%2010%20Oct%202023%2014:51:49%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/style.css?ver=1736680463	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/stylea600.css	(from https://limaghana.com/wp/portfolio/p13/)
11:26:22	2534/2534	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202025%2011:24:36%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fportfolio%2Fp13%2F&format=xml	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embedada0	(from https://limaghana.com/wp/portfolio/p13/)
11:26:23	6546/6546	---M--	200	added ('OK')	application/javascript	date:Mon,%2021%20Aug%202023%2013:44:16%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme.js?ver=1736680463	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-themea600.js	(from https://limaghana.com/wp/portfolio/p13/)
11:26:25	2312/2312	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:24:39%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fportfolio%2Fp21%2F	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embed406c.json	(from https://limaghana.com/wp/portfolio/p21/)
11:26:27	284052/284052	---M--	200	added ('OK')	text/css	date:Tue,%2010%20Oct%202023%2014:51:49%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/style.css?ver=1736680464	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/stylea38e.css	(from https://limaghana.com/wp/portfolio/p21/)
11:26:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2011:24:41%20GMT	https://limaghana.com/wp/?p=852	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/index914d.html	(from https://limaghana.com/wp/portfolio/p21/)
11:26:27	2503/2503	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202025%2011:24:42%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fportfolio%2Fp21%2F&format=xml	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embed6d7a	(from https://limaghana.com/wp/portfolio/p21/)
11:26:27	6546/6546	---M--	200	added ('OK')	application/javascript	date:Mon,%2021%20Aug%202023%2013:44:16%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme.js?ver=1736680464	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-themea38e.js	(from https://limaghana.com/wp/portfolio/p21/)
11:26:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2011:24:44%20GMT	https://limaghana.com/wp/?p=22	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/index0345.html	(from https://limaghana.com/wp/lima-digest/)
11:26:35	883/883	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebc0366db0075aab4d23c7d4f10e356%22	https://limaghana.com/wp/summary-article-on-the-exemption-regime-of-ghana/feed/	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/summary-article-on-the-exemption-regime-of-ghana/feed/index.html	(from https://limaghana.com/wp/summary-article-on-the-exemption-regime-of-ghana/)
11:26:37	57838/57838	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2011:24:44%20GMT	https://limaghana.com/wp/the-future-of-e-commerce-in-ghana-compliance-with-emerging-digital-trade-regulations/	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/the-future-of-e-commerce-in-ghana-compliance-with-emerging-digital-trade-regulations/index.html	(from https://limaghana.com/wp/lima-digest/)
11:26:40	284052/284052	---M--	200	added ('OK')	text/css	date:Tue,%2010%20Oct%202023%2014:51:49%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/style.css?ver=1736680794	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/style8864.css	(from https://limaghana.com/wp/summary-article-on-the-exemption-regime-of-ghana/)
11:26:40	143691/143691	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Aug%202024%2010:14:10%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-22-at-09.30.23.jpeg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-22-at-09.30.23.jpeg	(from https://limaghana.com/wp/lima-digest/)
11:26:41	8018/8018	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:24:55%20GMT	https://limaghana.com/wp/wp-json/wp/v2/posts/2155	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/wp/v2/posts/2155.json	(from https://limaghana.com/wp/summary-article-on-the-exemption-regime-of-ghana/)
11:26:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2011:24:57%20GMT	https://limaghana.com/wp/?p=2155	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/index361a.html	(from https://limaghana.com/wp/summary-article-on-the-exemption-regime-of-ghana/)
11:26:43	2434/2434	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:24:57%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fsummary-article-on-the-exemption-regime-of-ghana%2F	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embed5fcf.json	(from https://limaghana.com/wp/summary-article-on-the-exemption-regime-of-ghana/)
11:26:44	2627/2627	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202025%2011:24:58%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fsummary-article-on-the-exemption-regime-of-ghana%2F&format=xml	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embedba3a	(from https://limaghana.com/wp/summary-article-on-the-exemption-regime-of-ghana/)
11:26:45	6546/6546	---M--	200	added ('OK')	application/javascript	date:Mon,%2021%20Aug%202023%2013:44:16%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme.js?ver=1736680794	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme8864.js	(from https://limaghana.com/wp/summary-article-on-the-exemption-regime-of-ghana/)
11:26:48	910/910	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebc0366db0075aab4d23c7d4f10e356%22	https://limaghana.com/wp/preparing-financial-statements-under-ifrs-ias1-and-ifrs18/feed/	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/preparing-financial-statements-under-ifrs-ias1-and-ifrs18/feed/index.html	(from https://limaghana.com/wp/preparing-financial-statements-under-ifrs-ias1-and-ifrs18/)
11:26:50	7385/7385	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:25:04%20GMT	https://limaghana.com/wp/wp-json/wp/v2/posts/2138	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/wp/v2/posts/2138.json	(from https://limaghana.com/wp/preparing-financial-statements-under-ifrs-ias1-and-ifrs18/)
11:26:50	1105591/1105591	---M--	200	added ('OK')	application/pdf	date:Wed,%2021%20Aug%202024%2015:43:25%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/08/LIMA-NEWSLETTER-2024-VOL-18.pdf	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/08/LIMA-NEWSLETTER-2024-VOL-18.pdf	(from https://limaghana.com/wp/summary-article-on-the-exemption-regime-of-ghana/)
11:26:51	2479/2479	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:25:05%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fpreparing-financial-statements-under-ifrs-ias1-and-ifrs18%2F	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embed5afc.json	(from https://limaghana.com/wp/preparing-financial-statements-under-ifrs-ias1-and-ifrs18/)
11:26:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2011:25:05%20GMT	https://limaghana.com/wp/?p=2138	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/index9076.html	(from https://limaghana.com/wp/preparing-financial-statements-under-ifrs-ias1-and-ifrs18/)
11:26:52	2672/2672	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202025%2011:25:07%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fpreparing-financial-statements-under-ifrs-ias1-and-ifrs18%2F&format=xml	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embed0b3d	(from https://limaghana.com/wp/preparing-financial-statements-under-ifrs-ias1-and-ifrs18/)
11:26:52	284052/284052	---M--	200	added ('OK')	text/css	date:Tue,%2010%20Oct%202023%2014:51:49%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/style.css?ver=1736680806	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/style9301.css	(from https://limaghana.com/wp/preparing-financial-statements-under-ifrs-ias1-and-ifrs18/)
11:26:53	6546/6546	---M--	200	added ('OK')	application/javascript	date:Mon,%2021%20Aug%202023%2013:44:16%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme.js?ver=1736680806	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme9301.js	(from https://limaghana.com/wp/preparing-financial-statements-under-ifrs-ias1-and-ifrs18/)
11:26:53	161168/161168	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Jul%202024%2008:39:43%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/07/Picture-1.png	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/07/Picture-1.png	(from https://limaghana.com/wp/preparing-financial-statements-under-ifrs-ias1-and-ifrs18/)
11:26:54	897/897	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebc0366db0075aab4d23c7d4f10e356%22	https://limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/feed/	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/feed/index.html	(from https://limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/)
11:26:58	8596/8596	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:25:11%20GMT	https://limaghana.com/wp/wp-json/wp/v2/posts/2107	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/wp/v2/posts/2107.json	(from https://limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/)
11:26:58	1851921/1851921	---M--	200	added ('OK')	application/pdf	date:Wed,%2017%20Jul%202024%2008:41:35%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/07/LIMA-NEWSLETTER-2024-VOL-17.pdf	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/07/LIMA-NEWSLETTER-2024-VOL-17.pdf	(from https://limaghana.com/wp/preparing-financial-statements-under-ifrs-ias1-and-ifrs18/)
11:26:58	284052/284052	---M--	200	added ('OK')	text/css	date:Tue,%2010%20Oct%202023%2014:51:49%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/style.css?ver=1736680812	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/style2274.css	(from https://limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/)
11:26:58	2456/2456	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:25:13%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fmanagement-styles-and-the-pitfalls-of-micromanagement%2F	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embedebed.json	(from https://limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/)
11:26:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2011:25:13%20GMT	https://limaghana.com/wp/?p=2107	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/index18bf.html	(from https://limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/)
11:27:00	2649/2649	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202025%2011:25:14%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Fmanagement-styles-and-the-pitfalls-of-micromanagement%2F&format=xml	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embed1f04	(from https://limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/)
11:27:00	194401/194401	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jun%202024%2015:48:04%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/06/WhatsApp-Image-2024-06-13-at-09.56.24.jpeg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/06/WhatsApp-Image-2024-06-13-at-09.56.24.jpg	(from https://limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/)
11:27:01	97067/97067	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jun%202024%2015:46:42%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/06/WhatsApp-Image-2024-06-13-at-09.56.25.jpeg	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/06/WhatsApp-Image-2024-06-13-at-09.56.25.jpg	(from https://limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/)
11:27:01	50216/50216	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2011:25:16%20GMT	https://limaghana.com/wp/tag/management/	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/tag/management/index.html	(from https://limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/)
11:27:02	50264/50264	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2011:25:16%20GMT	https://limaghana.com/wp/tag/managementstyles/	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/tag/managementstyles/index.html	(from https://limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/)
11:27:02	6546/6546	---M--	200	added ('OK')	application/javascript	date:Mon,%2021%20Aug%202023%2013:44:16%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme.js?ver=1736680812	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme2274.js	(from https://limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/)
11:27:02	65998/65998	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2011:25:16%20GMT	https://limaghana.com/wp/category/lima-spotlight/	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/category/lima-spotlight/index.html	(from https://limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/)
11:27:04	1003/1003	---MC-	200	added ('OK')	application/rss+xml	etag:%226ebc0366db0075aab4d23c7d4f10e356%22	https://limaghana.com/wp/recent-updates-in-transfer-pricing-pillar-12-framework-for-taxation-of-digital-economy/feed/	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/recent-updates-in-transfer-pricing-pillar-12-framework-for-taxation-of-digital-economy/feed/index.html	(from https://limaghana.com/wp/recent-updates-in-transfer-pricing-pillar-12-framework-for-taxation-of-digital-economy/)
11:27:04	1125485/1125485	---M--	200	added ('OK')	application/pdf	date:Thu,%2013%20Jun%202024%2015:55:38%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/06/LIMA-NEWSLETTER-2024-VOL-16.pdf	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/06/LIMA-NEWSLETTER-2024-VOL-16.pdf	(from https://limaghana.com/wp/management-styles-and-the-pitfalls-of-micromanagement/)
11:27:04	8345/8345	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:25:18%20GMT	https://limaghana.com/wp/wp-json/wp/v2/posts/2078	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/wp/v2/posts/2078.json	(from https://limaghana.com/wp/recent-updates-in-transfer-pricing-pillar-12-framework-for-taxation-of-digital-economy/)
11:27:04	2639/2639	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Jan%202025%2011:25:19%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Frecent-updates-in-transfer-pricing-pillar-12-framework-for-taxation-of-digital-economy%2F	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embedb70d.json	(from https://limaghana.com/wp/recent-updates-in-transfer-pricing-pillar-12-framework-for-taxation-of-digital-economy/)
11:27:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2011:25:19%20GMT	https://limaghana.com/wp/?p=2078	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/index2004.html	(from https://limaghana.com/wp/recent-updates-in-transfer-pricing-pillar-12-framework-for-taxation-of-digital-economy/)
11:27:05	284052/284052	---M--	200	added ('OK')	text/css	date:Tue,%2010%20Oct%202023%2014:51:49%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/style.css?ver=1736680813	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/style1776.css	(from https://limaghana.com/wp/recent-updates-in-transfer-pricing-pillar-12-framework-for-taxation-of-digital-economy/)
11:27:05	2832/2832	---MC-	200	added ('OK')	text/xml	date:Sun,%2012%20Jan%202025%2011:25:20%20GMT	https://limaghana.com/wp/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flimaghana.com%2Fwp%2Frecent-updates-in-transfer-pricing-pillar-12-framework-for-taxation-of-digital-economy%2F&format=xml	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-json/oembed/1.0/embeda125	(from https://limaghana.com/wp/recent-updates-in-transfer-pricing-pillar-12-framework-for-taxation-of-digital-economy/)
11:27:06	101266/101266	---M--	200	added ('OK')	image/png	date:Tue,%2021%20May%202024%2016:34:06%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/05/Picture-1.2.png	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/05/Picture-1.2.png	(from https://limaghana.com/wp/recent-updates-in-transfer-pricing-pillar-12-framework-for-taxation-of-digital-economy/)
11:27:07	396146/396146	---M--	200	added ('OK')	image/png	date:Tue,%2021%20May%202024%2016:34:02%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/05/Picture-1.1.png	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/05/Picture-1.1.png	(from https://limaghana.com/wp/recent-updates-in-transfer-pricing-pillar-12-framework-for-taxation-of-digital-economy/)
11:27:07	6546/6546	---M--	200	added ('OK')	application/javascript	date:Mon,%2021%20Aug%202023%2013:44:16%20GMT	https://limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme.js?ver=1736680813	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/themes/oslim/assets/js/oslim-theme1776.js	(from https://limaghana.com/wp/recent-updates-in-transfer-pricing-pillar-12-framework-for-taxation-of-digital-economy/)
11:27:08	448751/448751	---M--	200	added ('OK')	image/png	date:Tue,%2021%20May%202024%2016:34:52%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/05/Picture-1.png	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/05/Picture-1.png	(from https://limaghana.com/wp/recent-updates-in-transfer-pricing-pillar-12-framework-for-taxation-of-digital-economy/)
11:27:12	546432/546432	---M--	200	added ('OK')	application/pdf	date:Tue,%2021%20May%202024%2016:42:32%20GMT	https://limaghana.com/wp/wp-content/uploads/2024/05/LIMA-NEWSLETTER-2024-VOL-15-2.pdf	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/wp-content/uploads/2024/05/LIMA-NEWSLETTER-2024-VOL-15-2.pdf	(from https://limaghana.com/wp/recent-updates-in-transfer-pricing-pillar-12-framework-for-taxation-of-digital-economy/)
11:27:13	50386/50386	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2011:25:23%20GMT	https://limaghana.com/wp/tag/tax/	C:/My%20Web%20Sites/REAL/lima/limaghana.com/wp/tag/tax/index.html	(from https://limaghana.com/wp/recent-updates-in-transfer-pricing-pillar-12-framework-for-taxation-of-digital-economy/)
